2025-04-06 07:30:01,0.165499
2025-04-06 07:35:01,0.165353
2025-04-06 07:40:01,0.165219
2025-04-06 07:45:02,0.165326
2025-04-06 07:50:01,0.16518
2025-04-06 07:55:01,0.165253
2025-04-06 08:00:01,0.165048
2025-04-06 08:05:01,0.164868
2025-04-06 08:10:02,0.16474
2025-04-06 08:15:01,0.164669
2025-04-06 08:20:01,0.16462
2025-04-06 08:25:01,0.164582
2025-04-06 08:30:02,0.164426
2025-04-06 08:35:01,0.164428
2025-04-06 08:40:01,0.164525
2025-04-06 08:45:01,0.164759
2025-04-06 08:50:01,0.164871
2025-04-06 08:55:02,0.164988
2025-04-06 09:00:01,0.165284
2025-04-06 09:05:01,0.16523
2025-04-06 09:10:01,0.165085
2025-04-06 09:15:02,0.164912
2025-04-06 09:20:01,0.164945
2025-04-06 09:25:01,0.165153
2025-04-06 09:30:01,0.165221
2025-04-06 09:35:02,0.165019
2025-04-06 09:40:01,0.165194
2025-04-06 09:45:01,0.16508
2025-04-06 09:50:01,0.164985
2025-04-06 09:55:01,0.16484
2025-04-06 10:00:02,0.164784
2025-04-06 10:05:01,0.164702
2025-04-06 10:10:01,0.164369
2025-04-06 10:15:02,0.164257
2025-04-06 10:20:01,0.164144
2025-04-06 10:25:01,0.16384
2025-04-06 10:30:01,0.163869
2025-04-06 10:35:02,0.163864
2025-04-06 10:40:01,0.163755
2025-04-06 10:45:01,0.163984
2025-04-06 10:50:01,0.163929
2025-04-06 10:55:01,0.164257
2025-04-06 11:00:02,0.164221
2025-04-06 11:05:01,0.164249
2025-04-06 11:10:01,0.164398
2025-04-06 11:15:01,0.164272
2025-04-06 11:20:02,0.163887
2025-04-06 11:25:01,0.163832
2025-04-06 11:30:01,0.163936
2025-04-06 11:35:01,0.163966
2025-04-06 11:40:02,0.163944
2025-04-06 11:45:01,0.164145
2025-04-06 11:50:01,0.164102
2025-04-06 11:55:01,0.164093
2025-04-06 12:00:02,0.164352
2025-04-06 12:05:01,0.164284
2025-04-06 12:10:01,0.164488
2025-04-06 12:15:01,0.164314
2025-04-06 12:20:02,0.164298
2025-04-06 12:25:01,0.164159
2025-04-06 12:30:01,0.164049
2025-04-06 12:35:01,0.163874
2025-04-06 12:40:02,0.163456
2025-04-06 12:45:01,0.163496
2025-04-06 12:50:01,0.163514
2025-04-06 12:55:01,0.163307
2025-04-06 13:00:02,0.163027
2025-04-06 13:05:01,0.162805
2025-04-06 13:10:01,0.162943
2025-04-06 13:15:02,0.162989
2025-04-06 13:20:01,0.162557
2025-04-06 13:25:01,0.162274
2025-04-06 13:30:01,0.161974
2025-04-06 13:35:01,0.161969
2025-04-06 13:40:02,0.161498
2025-04-06 13:45:01,0.161257
2025-04-06 13:50:01,0.160667
2025-04-06 13:55:02,0.160358
2025-04-06 14:00:01,0.160105
2025-04-06 14:05:01,0.160157
2025-04-06 14:10:02,0.160375
2025-04-06 14:15:01,0.16098
2025-04-06 14:20:01,0.160993
2025-04-06 14:25:01,0.160895
2025-04-06 14:30:02,0.160847
2025-04-06 14:35:01,0.161014
2025-04-06 14:40:01,0.161305
2025-04-06 14:45:02,0.161589
2025-04-06 14:50:01,0.162
2025-04-06 14:55:01,0.162274
2025-04-06 15:00:01,0.162035
2025-04-06 15:05:01,0.162578
2025-04-06 15:10:02,0.162458
2025-04-06 15:15:01,0.161979
2025-04-06 15:20:01,0.162308
2025-04-06 15:25:01,0.161912
2025-04-06 15:30:02,0.161776
2025-04-06 15:35:01,0.161826
2025-04-06 15:40:01,0.161886
2025-04-06 15:45:01,0.162082
2025-04-06 15:50:01,0.162297
2025-04-06 15:55:01,0.162195
2025-04-06 16:00:02,0.161968
2025-04-06 16:05:01,0.161673
2025-04-06 16:10:01,0.161583
2025-04-06 16:15:01,0.161296
2025-04-06 16:20:02,0.161029
2025-04-06 16:25:01,0.160958
2025-04-06 16:30:01,0.161371
2025-04-06 16:35:02,0.161273
2025-04-06 16:40:01,0.161216
2025-04-06 16:45:01,0.160993
2025-04-06 16:50:01,0.160903
2025-04-06 16:55:02,0.160922
2025-04-06 17:00:01,0.160742
2025-04-06 17:05:01,0.160484
2025-04-06 17:10:01,0.16059
2025-04-06 17:15:02,0.160329
2025-04-06 17:20:01,0.160321
2025-04-06 17:21:57,0.160337
2025-04-06 17:25:01,0.1602
2025-04-06 17:30:01,0.159708
2025-04-06 17:35:01,0.159179
2025-04-06 17:40:02,0.159001
2025-04-06 17:45:01,0.158146
2025-04-06 17:50:01,0.158076
2025-04-06 17:55:01,0.15772
2025-04-06 18:00:02,0.157471
2025-04-06 18:05:01,0.15665
2025-04-06 18:10:01,0.155977
2025-04-06 18:15:01,0.156414
2025-04-06 18:20:01,0.155523
2025-04-06 18:25:02,0.155175
2025-04-06 18:30:01,0.155289
2025-04-06 18:35:01,0.154348
2025-04-06 18:40:01,0.154019
2025-04-06 18:45:02,0.153657
2025-04-06 18:50:02,0.152699
2025-04-06 18:55:01,0.152088
2025-04-06 19:00:01,0.152635
2025-04-06 19:05:01,0.152822
2025-04-06 19:10:02,0.151953
2025-04-06 19:15:01,0.151898
2025-04-06 19:20:01,0.153085
2025-04-06 19:25:01,0.152777
2025-04-06 19:30:01,0.151763
2025-04-06 19:35:01,0.152113
2025-04-06 19:40:02,0.152377
2025-04-06 19:45:01,0.152097
2025-04-06 19:50:01,0.151407
2025-04-06 19:55:01,0.151706
2025-04-06 20:00:02,0.152712
2025-04-06 20:05:01,0.152943
2025-04-06 20:10:01,0.152765
2025-04-06 20:15:01,0.152278
2025-04-06 20:20:01,0.151964
